StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Consent,Q50,att_check_1,att_check_2,ai_comprehension,1_timing_First Click,1_timing_Last Click,1_timing_Page Submit,1_timing_Click Count,1_ai_score,1_profile_trust_1,1_profile_trust_2,1_profile_trust_3,2_timing_First Click,2_timing_Last Click,2_timing_Page Submit,2_timing_Click Count,2_ai_score,2_profile_trust_1,2_profile_trust_2,2_profile_trust_3,3_timing_First Click,3_timing_Last Click,3_timing_Page Submit,3_timing_Click Count,3_ai_score,3_profile_trust_1,3_profile_trust_2,3_profile_trust_3,4_timing_First Click,4_timing_Last Click,4_timing_Page Submit,4_timing_Click Count,4_ai_score,4_profile_trust_1,4_profile_trust_2,4_profile_trust_3,5_timing_First Click,5_timing_Last Click,5_timing_Page Submit,5_timing_Click Count,5_ai_score,5_profile_trust_1,5_profile_trust_2,5_profile_trust_3,6_timing_First Click,6_timing_Last Click,6_timing_Page Submit,6_timing_Click Count,6_ai_score,6_profile_trust_1,6_profile_trust_2,6_profile_trust_3,7_timing_First Click,7_timing_Last Click,7_timing_Page Submit,7_timing_Click Count,7_ai_score,7_profile_trust_1,7_profile_trust_2,7_profile_trust_3,8_timing_First Click,8_timing_Last Click,8_timing_Page Submit,8_timing_Click Count,8_ai_score,8_profile_trust_1,8_profile_trust_2,8_profile_trust_3,9_timing_First Click,9_timing_Last Click,9_timing_Page Submit,9_timing_Click Count,9_ai_score,9_profile_trust_1,9_profile_trust_2,9_profile_trust_3,10_timing_First Click,10_timing_Last Click,10_timing_Page Submit,10_timing_Click Count,10_ai_score,10_profile_trust_1,10_profile_trust_2,10_profile_trust_3,general_trust_1,general_trust_2,general_trust_3,ai_att_1,ai_att_2,ai_att_3,ai_att_4,birth_year,education,gender,gender_4_TEXT,geography,political_identity,perceived_purpose,profile_factors_1,profile_factors_2,profile_factors_3,ai_reasons,ai_opinion_free_text,debrief_agree,survey_finished,order,question_order,survey_code,condition
2019-12-04 14:10,2019-12-04 14:14,100,256,TRUE,2019-12-04 14:14,R_1Os5v3J2dty4Peg,,,,,anonymous,EN,I CONSENT to take part in the study.,,John is easy to see.,I am traveling and the person in the profile offers to host me.,,7.948,11.901,12.959,4,,Highly confident 100%,Highly confident 100%,Highly confident  100%,5.723,8.491,9.794,3,,90,Highly confident 100%,Highly confident  100%,2.881,5.769,46.424,3,,Highly confident 100%,Highly confident 100%,Highly confident  100%,3.522,6.586,7.316,4,,Highly confident 100%,Highly confident 100%,Highly confident  100%,6.081,10.745,11.793,4,,Highly confident 100%,90,90,2.384,5.6,6.368,7,,Highly confident 100%,Highly confident 100%,Highly confident  100%,3.84,7.88,8.264,4,,Highly confident 100%,Highly confident 100%,Highly confident  100%,3.164,6.116,7.299,3,,Highly confident 100%,80,80,2.198,4.63,5.573,3,,Highly confident 100%,Highly confident 100%,Highly confident  100%,2.743,5.943,7.327,5,,Highly confident 100%,Highly confident 100%,Highly confident  100%,80,Strongly agree 100%,Strongly agree 100%,60,70,10,Strongly disagree 0%,1984,Bachelor's degree in college,Male,,Urban,Liberal,It's to study how people perceive profiles.,Cleanliness,Location,The homeowner,,,I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,3,3|21|11|25|12|20|14|26|6|24,4974038274,control
2019-12-04 14:03,2019-12-04 14:16,100,761,TRUE,2019-12-04 14:16,R_5A98VJpt6W3GL4d,,,,,anonymous,EN,I CONSENT to take part in the study.,,John is easy to see.,I am traveling and the person in the profile offers to host me.,,28.234,54.357,55.919,7,,80,70,70,37.866,54.577,57.262,7,,60,40,50,76.822,86.41,88.095,5,,40,30,30,18.251,30.179,32.483,5,,10,20,30,9.651,35.753,37.991,6,,90,70,30,11.181,24.959,26.365,6,,30,30,40,10.613,22.564,24.096,6,,10,10,10,7.603,21.114,22.514,6,,20,10,20,14.687,30.418,32.143,7,,60,50,20,14.454,38.646,40.287,9,,20,40,60,30,20,20,70,Strongly agree 100%,80,10,1980,Bachelor's degree in college,Male,,Suburban,Liberal,"To determine whether or not people trust Airbnb hosts, and if they would be willing to stay in their homes, as opposed to a traditional hotel.",If they have pets.,If they have too many people that normally live in the home,Location of the home.,,,I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,20,20|9|3|17|4|30|12|25|11|16,3258957048,control
2019-12-04 14:10,2019-12-04 14:16,100,345,TRUE,2019-12-04 14:16,R_3FQmIJ92ThxuivA,,,,,anonymous,EN,I CONSENT to take part in the study.,,John is easy to see.,I am traveling and the person in the profile offers to host me.,,20.396,29.186,30.077,3,,40,30,50,12.465,16.882,17.66,4,,40,50,70,11.763,17.018,18.283,3,,60,70,70,5.951,9.202,10.069,4,,20,30,30,11.525,16.167,16.802,3,,50,50,50,12.27,16.118,17.231,3,,20,20,30,8.322,11.15,12.543,3,,40,30,30,16.131,19.185,20.359,3,,70,80,80,9.494,12.085,12.783,3,,40,30,30,7.357,9.373,10.522,3,,20,20,20,50,50,30,Strongly disagree 0%,30,20,Strongly disagree 0%,1992,Bachelor's degree in college,Male,,Suburban,Somewhat conservative,Perceptions of trust and performance.,"Trustworthiness,",Tone,Background,,,I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,20,20|18|24|1|17|16|14|3|10|7,8989024152,control
2019-12-04 14:10,2019-12-04 14:16,100,360,TRUE,2019-12-04 14:16,R_9AAvFL536IC7wC5,,,,,anonymous,EN,I CONSENT to take part in the study.,,John is easy to see.,I am traveling and the person in the profile offers to host me.,,13.2,23.079,24.122,5,,70,40,70,8.909,14.003,15.286,4,,Highly confident 100%,90,50,8.344,14.757,16.561,3,,50,70,80,14.83,18.946,21.867,3,,70,80,70,9.26,17.606,18.813,3,,40,70,90,8.647,16.385,17.395,3,,90,80,80,7.454,10.34,11.757,3,,50,50,50,37.291,41.593,42.588,4,,80,80,80,9.749,15.86,17.623,6,,40,70,70,10.37,13.2,14.279,3,,60,60,60,80,80,80,70,Strongly agree 100%,80,30,1996,High school graduate,Male,,Urban,Liberal,What we thought of potential hosts based on their bio.,Area,Interests ,How relatable they seemed,,,I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,26,26|22|17|25|9|2|27|14|5|13,4753749286,control
2019-12-04 14:07,2019-12-04 14:17,100,632,TRUE,2019-12-04 14:17,R_Cgiu4ClSe2fYYlb,,,,,anonymous,EN,I CONSENT to take part in the study.,The system gets information from a social media account (in this case Facebook) and creates a profile for that person. It uses the information found on that link to generate coherent sentences to upload as profiles.,John is easy to see.,I am traveling and the person in the profile offers to host me.,"Some were generated by the AI system, some were written by the host.",17.798,34.334,35.225,5,Definitely human-written - 1,70,40,80,15.02,24.294,25.142,5,3,80,50,Highly confident  100%,9.903,28.291,29.4,6,3,30,30,30,8.581,21.713,22.794,4,5,Highly confident 100%,10,20,7.565,16.656,17.425,4,2,40,60,50,4.76,27.472,28.217,6,4,40,80,50,8.654,18.499,19.719,4,3,50,20,70,8.337,15.338,16.183,4,2,80,80,40,6.492,18.314,19.686,5,4,50,60,30,9.74,25.73,27.213,5,2,80,50,60,30,60,20,Strongly agree 100%,Strongly agree 100%,Strongly disagree 0%,Strongly disagree 0%,1996,Bachelor's degree in college,Male,,Urban,Liberal,I think it was to see if AI-generated profiles gave off a different vibe/feeling from human-generated profiles.,I looked at their grammar and punctuation.,I looked to see how they first introduced themselves.,I considered their hobbies/likes.,I looked for grammatical/punctuation errors. I also looked to see if the flow of the profile was very lousy.,I think they are okay as long as they are not fabricated. They are just using information they are given so I think it is completely fine.,I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,30,30|16|18|1|19|11|3|8|6|24,9274112261,primed
2019-12-04 14:04,2019-12-04 14:17,100,809,TRUE,2019-12-04 14:17,R_3KrxrkAHdFNP8y1,,,,,anonymous,EN,I CONSENT to take part in the study.,The system is generating a facebook profile. It will be viewed by people who are looking for a temporary place to stay.,John is easy to see.,I am traveling and the person in the profile offers to host me.,All were written by the AI system.,24.779,42.248,44.215,5,3,60,60,60,15.639,22.759,24.781,4,3,60,60,60,14.425,22.776,25.209,4,3,60,60,60,37.23,43.742,46.03,4,3,60,60,60,12.722,19.618,22.097,5,4,50,50,50,11.403,18.311,20.304,4,4,50,50,50,16.107,24.805,26.044,6,4,50,50,50,9.015,15.296,18.034,4,3,60,60,60,40.359,50.758,51.462,5,3,50,50,50,19.685,26.014,28.145,4,4,50,50,50,60,50,30,30,50,50,10,1991,Bachelor's degree in college,Male,,Rural,Somewhat liberal,Rate various AI generated profiles,authenticity,grammar,cohesiveness,If the details did not seem to make sense.,I do not think it is ethical to use them without viewers being aware they are computer generated.,I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,10,10|20|9|8|2|24|14|22|23|28,6990499916,primed
2019-12-04 14:08,2019-12-04 14:18,100,577,TRUE,2019-12-04 14:18,R_2upTn6GP6tfj8O5,,,,,anonymous,EN,I CONSENT to take part in the study.,Spying on the guy's facebousesok. Uses the old profile to make up a new profile,John is easy to see.,I am traveling and the person in the profile offers to host me.,"Some were generated by the AI system, some were written by the host.",7.802,24.483,25.767,8,4,40,30,50,6.764,17.883,18.769,7,5,20,Not confident 0%,10,10.179,21.068,21.993,7,2,20,10,40,5.981,13.453,14.544,6,5,40,50,70,10.048,21.176,21.645,9,3,30,20,40,6.989,20.381,21.438,9,3,30,20,30,7.87,15.493,16.534,6,5,30,10,10,6.615,14.807,15.949,7,5,50,10,30,8.391,17.224,18.561,7,3,Not confident 0%,Not confident 0%,10,6.646,16.67,17.899,8,3,30,20,50,50,70,70,Strongly disagree 0%,Strongly disagree 0%,Strongly agree 100%,50,1963,Bachelor's degree in college,Female,,Suburban,Liberal,no idea,lifestyle,mood,details,matched repetitive template,garbage. I understand AI and THAT is why it makes me uncomfortable!,I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,25,25|19|30|11|1|28|18|8|5|14,4827918497,primed
2019-12-04 14:07,2019-12-04 14:18,100,703,TRUE,2019-12-04 14:18,R_1MYdlC12y9SO804,,,,,anonymous,EN,I CONSENT to take part in the study.,,John is easy to see.,I am traveling and the person in the profile offers to host me.,,8.687,15.39,17.572,6,,50,70,80,12.116,17.588,19.144,6,,60,60,70,6.175,10.448,12.275,4,,70,80,60,4.453,9.709,15.367,4,,60,70,60,4.349,9.075,10.988,3,,70,60,70,3.551,8.352,10.264,4,,70,70,80,4.789,9.871,11.532,4,,70,70,80,6.147,11.516,13.188,3,,60,80,60,3.56,8.025,10.785,3,,60,80,70,3.987,10.204,11.652,6,,50,70,50,60,60,60,30,60,40,70,1968,Bachelor's degree in college,Female,,Urban,Liberal,,,,,,,I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,3,3|23|1|13|30|19|26|5|11|20,3151156396,control
2019-12-04 14:02,2019-12-04 14:19,100,999,TRUE,2019-12-04 14:19,R_3O1dP4AxLDbzzRa,,,,,anonymous,EN,I CONSENT to take part in the study.,"The system is generating a bio for Mr. Schneider.   It is apparently taking facts from their profile or, possibly from just their posts and assembling that into a brief bio.",John is easy to see.,I am traveling and the person in the profile offers to host me.,"Some were generated by the AI system, some were written by the host.",13.449,30.938,32.698,5,4,Highly confident 100%,60,70,36.233,47.801,50.171,4,5,60,40,50,26.916,39.435,41.206,4,Definitely human-written - 1,Highly confident 100%,Highly confident 100%,Highly confident  100%,26.019,34.993,37.477,4,Definitely AI-generated     - 6,50,30,40,85.092,94.416,95.982,4,Definitely human-written - 1,Highly confident 100%,Highly confident 100%,Highly confident  100%,13.854,35.831,37.773,5,Definitely AI-generated     - 6,40,30,40,20.481,30.133,31.545,4,Definitely human-written - 1,Highly confident 100%,Highly confident 100%,Highly confident  100%,40.472,48.506,51.176,4,Definitely AI-generated     - 6,Not confident 0%,Not confident 0%,Not confident 0%,42.277,49.571,51.759,4,Definitely AI-generated     - 6,Not confident 0%,Not confident 0%,Not confident 0%,32.279,38.999,41.611,4,Definitely AI-generated     - 6,Not confident 0%,Not confident 0%,Not confident 0%,70,50,40,60,50,Strongly agree 100%,Strongly disagree 0%,1975,Bachelor's degree in college,Male,,Urban,Liberal,Gauging whether or not I thought profiles were written by humans or AI,Natural speech,details,an authentic feel,Some of them didn't seem very natural sounding.  Some of them were impersonal to the point of just being data.,I think they are sinfully sketchy at worst and just lazy at best.,I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,13,13|16|23|15|19|1|28|4|26|9,1360210021,primed
2019-12-04 14:11,2019-12-04 14:19,100,467,TRUE,2019-12-04 14:19,R_3jUuHcwyidxjrO8,,,,,anonymous,EN,I CONSENT to take part in the study.,generating a host profile summary based on some data,John is easy to see.,I am traveling and the person in the profile offers to host me.,"Some were generated by the AI system, some were written by the host.",16.5,28.1,29.1,4,2,50,70,60,10.7,18.2,19,4,4,50,50,50,13.4,18.7,19.7,4,5,50,50,50,10.2,21.1,22.1,7,2,40,70,60,17.7,23.3,24.3,7,5,50,50,60,7.1,29.2,30.2,5,4,50,70,50,13.2,17.9,18.9,5,3,50,40,50,13.1,18.1,18.8,6,5,50,50,50,6.5,9.8,10.8,4,2,60,60,60,5.1,10.4,11,4,2,50,50,50,60,60,50,Strongly disagree 0%,50,Strongly disagree 0%,Strongly disagree 0%,1993,Bachelor's degree in college,Male,,Rural,Liberal,how people feel about AI written profiles,did use AI,did not use AI,nothing alarming,if more informal speech and syntax then AI.,not good,I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,16,16|24|8|28|15|2|23|6|19|9,9602274273,primed
2019-12-04 14:11,2019-12-04 14:19,100,483,TRUE,2019-12-04 14:19,R_6Rvmw7V86Lxy3fj,,,,,anonymous,EN,I CONSENT to take part in the study.,,John is easy to see.,I am traveling and the person in the profile offers to host me.,,11.335,35.847,37.294,8,,60,60,70,19.588,27.287,28.107,4,,90,90,90,19.879,32.739,33.578,8,,80,60,50,22.619,32.58,33.499,6,,30,50,50,24.695,32.706,33.538,4,,50,60,60,12.623,21.332,21.692,9,,30,50,80,12.82,21.42,22.178,5,,60,70,70,10.847,18.264,19.105,4,,90,70,90,11.52,20.111,21.19,4,,50,60,70,16.912,25.9,26.704,7,,80,80,80,60,80,80,70,80,40,Strongly disagree 0%,1985,High school graduate,Male,,Rural,Liberal,To understand people's feelings of trust and honesty for others.,Professionalism,Experience,Demeanor,,,I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,19,19|23|1|26|5|7|18|13|3|29,1289612796,control
2019-12-04 13:40,2019-12-04 14:21,100,2459,TRUE,2019-12-04 14:21,R_3OqBeZdqH6CAAsD,,,,,anonymous,EN,I CONSENT to take part in the study.,The system is creating a profile for people who will be hosting.  It gives users background info about the house like their job and location as well as interesting things around their location.,John is easy to see.,I am traveling and the person in the profile offers to host me.,All were written by the AI system.,0.302,129.384,130.97,9,2,70,60,50,84.694,98.31,99.447,12,Definitely human-written - 1,60,50,50,94.762,110.583,111.903,12,3,70,40,50,8.574,21.564,22.38,11,3,60,50,60,8.422,20.787,22.192,11,3,60,60,60,41.986,53.908,54.376,13,3,60,40,50,5.74,19.094,20.457,12,4,50,20,40,20.242,53.415,54.561,16,4,70,50,60,7.035,31.5,32.239,14,4,70,50,50,25.306,44.001,46.506,12,3,40,50,50,50,50,50,50,70,40,50,1984,"Professional degree (JD, MD)",Female,,Urban,Somewhat liberal,General opinions.,if they talked about making the guests comfortable,if they only talked about themselves,"if they had busy careers, they may not be a good host","If it was personal, used slang, natural language, or colloquialisms, I assumed it was a human.  IIf it was formal, then an AI.",they were very formal,I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,10,10|30|23|16|19|11|3|2|8|17,6965688034,primed
2019-12-04 14:05,2019-12-04 14:22,100,981,TRUE,2019-12-04 14:22,R_1i57XSUYnk2K98L,,,,,anonymous,EN,I CONSENT to take part in the study.,"This seems to be going to your Facebook and collecting information and using it. For example where you've lived, your job, etc and making a good profile to make people want to come stay!",John is easy to see.,The person in the profile is traveling and I am offering to host.,All were written by the AI system.,188.182,205.126,206.428,7,4,70,60,80,23.676,35.64,36.743,6,Definitely human-written - 1,40,80,80,11.307,34.186,35.55,10,2,70,70,50,8.072,19.244,20.143,8,2,70,60,70,6.39,28.5,28.798,14,3,70,40,60,8.826,21.975,22.608,10,4,30,30,50,9.449,26.259,27.142,11,3,60,20,60,25.019,35.003,36.034,9,5,70,40,70,9.5,25.391,26.592,9,Definitely human-written - 1,70,70,80,6.73,20.358,21.54,6,5,40,60,60,40,70,70,80,80,30,20,1993,High school graduate,Male,,Suburban,Somewhat liberal,"I think the purpose was to see with the possibility of AI if people could find the difference, and the effect it made on their view of them",How emotional it seemed,If people specifically mentioned things about the house,If they seemed like a pleasant person!,If what was written seemed human(for example smiley faces) mainly! ,"I think they are fine, they get the point across of information you need to know!",I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,23,23|28|10|20|22|15|21|4|9|5,3672870112,primed
2019-12-04 14:13,2019-12-04 14:22,100,492,TRUE,2019-12-04 14:22,R_3PEO6teYk3OVxvb,,,,,anonymous,EN,I CONSENT to take part in the study.,"the system is generating information from profiles, optimizing thei nformation",John is easy to see.,The person in the profile is traveling and I am offering to host.,"Some were generated by the AI system, some were written by the host.",1.52,11.88,12.985,11,5,70,60,10,1.1,7.866,9.767,8,4,50,10,20,6.647,16.93,17.61,11,5,70,60,20,1.115,8.205,9.309,7,3,80,80,40,0.74,7.055,8.311,7,3,80,80,30,1.113,8.762,9.997,8,5,80,60,30,1.198,9.794,10.672,10,4,60,60,40,0.901,43.33,44.236,7,3,80,30,20,1.178,7.195,8.105,7,4,70,40,30,0.864,6.79,7.657,7,4,50,60,30,40,50,40,70,70,70,40,1987,High school graduate,Female,,Rural,Liberal,trusting the ai system,legit,honest,trustworthy,i looked at the way it was written if it seemed like a human being or robot,the profiles were detailed and looked legit facts,I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,26,26|4|5|30|8|25|21|28|15|1,3849661919,primed
2019-12-04 14:13,2019-12-04 14:23,100,593,TRUE,2019-12-04 14:23,R_SNbGT96Enk3Hr7H,,,,,anonymous,EN,I CONSENT to take part in the study.,,John is easy to see.,I am traveling and the person in the profile offers to host me.,,37.954,45.672,47.488,3,,Not confident 0%,Not confident 0%,Not confident 0%,18.196,22.349,24.277,4,,Not confident 0%,Not confident 0%,Not confident 0%,10.05,13.269,14.843,4,,Not confident 0%,Not confident 0%,Not confident 0%,6.873,10.423,12.258,4,,Not confident 0%,Not confident 0%,Not confident 0%,5.858,14.961,21.574,3,,Not confident 0%,Not confident 0%,10,13.367,18.464,20.9,4,,Not confident 0%,Not confident 0%,10,5.083,9.512,11.161,5,,Not confident 0%,Not confident 0%,Not confident 0%,8.426,11.414,12.749,3,,Not confident 0%,Not confident 0%,Not confident 0%,8.961,17.597,18.963,3,,20,20,30,8,12.557,14.155,3,,Not confident 0%,Not confident 0%,Not confident 0%,50,30,20,50,50,60,20,1993,High school graduate,Female,,Rural,Liberal,What characteristics influence our perceptions of people,Writing/typing style,Personality,Content,,,I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,5,5|1|27|11|29|3|28|12|22|30,9377440583,control
2019-12-04 14:18,2019-12-04 14:25,100,405,TRUE,2019-12-04 14:25,R_1HYMf0ioxDw17ZD,,,,,anonymous,EN,I CONSENT to take part in the study.,,John is easy to see.,I am traveling and the person in the profile offers to host me.,,13.015,24.501,25.766,7,,20,80,50,11.179,17.04,18.649,3,,20,70,60,13.259,18.421,19.618,3,,70,50,80,9.951,16.943,18.096,7,,80,70,80,11.138,16.792,18.246,6,,80,50,40,11.405,15.294,16.225,3,,50,80,50,10.138,14.605,15.824,3,,80,60,20,11.293,15.043,16.127,3,,60,90,50,12.413,16.112,17.272,3,,70,90,70,11.789,16.202,17.457,3,,50,40,60,80,80,80,60,80,30,20,1985,Bachelor's degree in college,Male,,Urban,Somewhat liberal,"I'm not sure, maybe how we interpret people's descriptions of themselves and their homes.",How relevant what they wrote was to my needs.,Spelling and punctuation.,How forthright they are about themselves (humble vs bragging). ,,,I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,29,29|21|5|8|30|19|2|28|10|15,7312113377,control
2019-12-04 14:16,2019-12-04 14:27,100,613,TRUE,2019-12-04 14:27,R_svR7znlp1eai8Kd,,,,,anonymous,EN,I CONSENT to take part in the study.,,John is easy to see.,I am traveling and the person in the profile offers to host me.,,20.686,44.898,46.133,3,,50,30,50,12.751,28.734,30.505,4,,50,60,50,14.741,20.44,22.015,3,,50,60,70,82.893,89.002,90.404,3,,50,40,50,25.649,31.792,32.998,3,,50,40,50,19.076,23.121,25.024,3,,30,40,30,11.767,18.104,19.933,3,,50,60,50,63.942,71.777,73.255,3,,30,60,60,12.92,17.203,18.225,3,,50,50,50,10.98,18.348,19.767,4,,40,60,40,50,60,60,50,60,70,50,1980,Bachelor's degree in college,Female,,Suburban,Somewhat liberal,Judging hosts for Air B&B,Single or Married,Career,Friendliness,,,I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,1,1|27|20|22|18|12|14|24|10|7,7090664109,control
2019-12-04 14:08,2019-12-04 14:27,100,1135,TRUE,2019-12-04 14:27,R_3OpiDZk0aJXG1Wc,,,,,anonymous,EN,I CONSENT to take part in the study.,,John is easy to see.,I am traveling and the person in the profile offers to host me.,,5.311,40.875,41.233,7,,90,30,50,1.978,605.297,606.023,9,,60,90,20,1.802,66.794,79.425,7,,30,40,70,2.99,27.226,28.143,7,,40,20,20,1.627,29.527,30.757,4,,80,20,10,1.088,22.842,23.712,4,,50,50,50,1.236,32.304,32.717,8,,20,10,20,1.029,43.539,44.648,9,,40,30,60,1.172,41.681,42.671,9,,60,70,50,2.438,18.649,19.519,4,,50,60,70,40,60,40,80,90,20,Strongly disagree 0%,1987,High school graduate,Male,,Rural,Somewhat conservative,Judging people by listings.,Location,Occupation,Tone,,,I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,11,11|26|10|25|6|2|12|30|27|29,2568491129,control
2019-12-04 14:19,2019-12-04 14:27,100,474,TRUE,2019-12-04 14:27,R_3GrIrwnwoBV0CxE,,,,,anonymous,EN,I CONSENT to take part in the study.,"Take his address from his facebook profile and shows how it has not changed in over 20 years. In his profile, he's indicated that he works as a software engineer at IBM and that he has tried a lot of restaurants. They take the milestones relative to where he lives and provide a walking distance estimate.",John is easy to see.,I am traveling and the person in the profile offers to host me.,"Some were generated by the AI system, some were written by the host.",15.653,27.677,28.614,7,3,50,50,90,7.752,18.852,20.272,7,5,80,80,90,14.519,18.89,20,5,3,70,90,80,6.064,12.031,12.361,6,3,80,90,80,10.275,16.403,17.654,8,Definitely human-written - 1,60,60,60,9.098,15.226,20.579,6,Definitely AI-generated     - 6,60,50,40,8.289,12.957,13.903,5,3,70,40,70,7.599,12.263,13.232,4,Definitely human-written - 1,80,90,70,13.24,20.589,22.403,8,Definitely human-written - 1,50,60,Highly confident  100%,5.71,10.861,11.78,5,Definitely human-written - 1,30,20,40,90,90,80,Strongly agree 100%,Strongly agree 100%,60,20,1997,Bachelor's degree in college,Male,,Urban,Somewhat conservative,To determine people's perceptions of the quality of AI generated work and to see if they affect their preferences in a work product.,Gramar,Involvement,Uniqueness,Rudimentary short sentences with basic profile information were marked as AI. I tried to evaluate all profiles without bias.,"I don't dislike them, especially if they can produce the same quality of work as a professional writer. I think they're especially great for finding the starting point from which to branch off to.",I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,27,27|11|10|14|30|2|16|12|25|28,3245333865,primed
2019-12-04 14:19,2019-12-04 14:27,100,488,TRUE,2019-12-04 14:27,R_1ND2jNilHSnDRLr,,,,,anonymous,EN,I CONSENT to take part in the study.,rev well ,John is easy to see.,The person in the profile is traveling and I am offering to host.,All were written by the host.,1.262,6.715,8.752,5,5,50,50,60,12.317,23.965,25.35,7,Definitely AI-generated     - 6,40,70,60,27.871,37.639,39.728,6,Definitely AI-generated     - 6,50,50,80,1.674,8.304,8.59,5,Definitely AI-generated     - 6,30,80,40,1.933,7.016,8.965,4,Definitely AI-generated     - 6,50,50,80,1.636,7.306,8.935,4,Definitely AI-generated     - 6,60,50,70,11.031,20.006,21.983,5,5,50,50,60,0.903,4.106,5.37,4,Definitely AI-generated     - 6,40,80,90,5.252,87.675,89.403,6,Definitely AI-generated     - 6,60,70,50,3.757,66.773,68.224,5,Definitely AI-generated     - 6,60,40,60,80,60,50,70,60,40,30,1989,Master's degree,Male,,Urban,Conservative,well,4,12,8,,good,I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,29,29|10|26|7|9|20|8|19|21|12,1632474495,primed
2019-12-04 14:10,2019-12-04 14:29,100,1100,TRUE,2019-12-04 14:29,R_3em1x3g8sGlvRVm,,,,,anonymous,EN,I CONSENT to take part in the study.,it tells us about the host and its environment,John is easy to see.,I am traveling and the person in the profile offers to host me.,"Some were generated by the AI system, some were written by the host.",33.536,87.36,89.593,6,4,70,80,Not confident 0%,16.998,27.149,28.718,4,Definitely human-written - 1,80,70,Not confident 0%,20.201,40.512,41.848,6,2,60,60,20,20.868,38.636,40.186,5,Definitely human-written - 1,50,80,Not confident 0%,18.379,34.993,35.57,5,4,60,60,Not confident 0%,66.333,84.588,86.258,7,Definitely human-written - 1,50,50,Not confident 0%,57.715,77.698,79.227,7,Definitely human-written - 1,50,50,10,17.418,40.025,41.752,5,2,50,50,Not confident 0%,33.92,40.669,42.502,4,3,50,50,20,23.935,52.905,54.575,8,2,60,60,50,80,60,70,50,70,80,30,1989,Bachelor's degree in college,Male,,Suburban,Conservative,how people feel towards stranger,environment,career,gender ,the pronoun used ,somewhat reliable ,I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,26,26|8|23|6|9|27|19|10|12|30,6522191984,primed
